plasma-thunderbolt 5.27.10-1
plasma-vault 5.27.10-1
plasma-wayland-protocols 1.12.0-1
plasma-wayland-session 5.27.10-2
plasma-welcome 5.27.10-1
plasma-workspace 5.27.10-2
plasma-workspace-wallpapers 5.27.10-1
pnpm 8.15.2-2
polkit 124-2
polkit-kde-agent 5.27.10-1
polkit-qt5 0.175.0-1
poppler 24.01.0-1
poppler-data 0.4.12-1
poppler-glib 24.01.0-1
poppler-qt5 24.01.0-1
popt 1.19-1
portaudio 1:19.7.0-2
potrace 1.16-2
powerdevil 5.27.10-2
ppp 2.5.0-3
prison5 5.115.0-1
procps-ng 4.0.4-2
protobuf 25.2-1
prrte 3.0.4-1
psmisc 23.6-1
ptex 2.4.2-2
pugixml 1.14-1
pulse-native-provider 1:1.0.3-1
pulseaudio-qt 1.4.0-1
purpose5 5.115.0-1
pybind11 2.11.1-2
pycharm-professional 2023.3.3-1
pyside2 5.15.12-1
pyside6 6.6.2-1
pystring 1.1.4-1
python 3.11.7-1
python-aiohttp 3.9.1-1
python-aiosignal 1.3.1-5
python-annotated-types 0.6.0-1
python-anyio 4.2.0-1
python-appdirs 1.4.4-9
python-attrs 23.2.0-1
python-autocommand 2.2.2-4
python-beautifulsoup4 4.12.2-1
python-build 1.0.3-1
python-cachecontrol 1:0.14.0-2
python-cached-property 1.5.2-6
python-cachy 0.3.0-9
python-cairo 1.26.0-1
python-certifi 2024.02.02-1
python-cffi 1.16.0-1
python-chardet 5.2.0-1
python-charset-normalizer 3.3.2-1
python-cleo 2.1.0-1
python-click 8.1.7-1
python-colorama 0.4.6-2
python-coverage 7.4.1-1
python-crashtest 0.4.1-2
python-cryptography 41.0.7-1
python-cssselect 1.2.0-3
python-distlib 0.3.8-1
python-distro 1.9.0-1
python-docstring-parser 0.15-1
python-dotenv 1.0.1-1
python-dulwich 0.21.7-1
python-editables 0.5-1
python-evdev 1.6.1-2
python-fastjsonschema 2.19.1-1
python-filelock 3.13.1-1
python-frozenlist 1.4.1-1
python-gbinder 1.1.2-3
python-gobject 3.46.0-1
python-h11 0.14.0-2
python-h2 4.1.0-3
python-hatchling 1.21.1-1
python-hpack 4.0.0-4
python-html5lib 1.1-13
python-httpcore 1.0.2-2
python-httpx 0.26.0-1
python-hyperframe 6.0.1-4
python-idna 3.6-1
python-importlib-metadata 5.1.0-1
python-inflect 7.0.0-2
python-iniconfig 2.0.0-4
python-installer 0.7.0-3
python-instructor 0.6.1-1
python-jaraco.classes 3.3.1-1
python-jaraco.context 4.3.0-3
python-jaraco.functools 4.0.0-1
python-jaraco.text 3.12.0-1
python-jeepney 0.8.0-2
python-jinja 1:3.1.3-1
python-jsonschema 4.21.1-1
python-jsonschema-specifications 2023.12.1-1
python-keyring 24.3.0-1
python-lark-parser 1.1.9-1
python-lockfile 0.12.2-12
python-lxml 4.9.2-3
python-markdown-it-py 3.0.0-1
python-markupsafe 2.1.4-1
python-mdurl 0.1.2-4
python-moddb 0.10.0-1
python-more-itertools 10.1.0-1
python-msgpack 1.0.5-1
python-multidict 6.0.4-2
python-numpy 1.26.4-1
python-openai 1.12.0-1
python-opengl 3.1.6-2
python-ordered-set 4.1.0-4
python-packaging 23.2-1
python-pathspec 0.12.1-1
python-pexpect 4.9.0-1
python-pillow 10.2.0-1
python-pip 24.0-1
python-pkginfo 1.9.6-2
python-platformdirs 4.1.0-1
python-pluggy 1.4.0-1
python-ply 3.11-12
python-poetry 1.7.1-1
python-poetry-core 1.9.0-1
python-poetry-plugin-export 1.5.0-1
python-psutil 5.9.8-1
python-ptyprocess 0.7.0-5
python-pycparser 2.21-5
python-pydantic 2.6.1-1
python-pydantic-core 1:2.16.2-1
python-pygments 2.17.2-1
python-pyproject-hooks 1.0.0-5
python-pyquery 2.0.0-3
python-pyrate-limiter 3.2.0-1
python-pyrsistent 0.19.3-3
python-pyserial 3.5-5
python-pytest 1:7.4.4-1
python-rapidfuzz 3.6.0-1
python-referencing 0.33.0-1
python-regex 2023.12.25-1
python-requests 2.31.0-1
python-requests-toolbelt 1.0.0-1
python-rich 13.7.0-1
python-rpds-py 0.17.1-1
python-secretstorage 3.3.3-2
python-setuptools 1:69.0.3-3
python-shellingham 1.5.4-1
python-shiboken2 5.15.12-1
python-six 1.16.0-8
python-sniffio 1.3.0-4
python-soupsieve 2.5-1
python-tenacity 8.2.3-1
python-tiktoken 0.6.0-1
python-tokenizers 1:0.15.2-1
python-tomli 2.0.1-3
python-tomlkit 0.12.3-1
python-toolz 0.12.1-1
python-tqdm 4.66.2-1
python-trove-classifiers 2024.1.31-1
python-typer 0.9.0-2
python-typing_extensions 4.9.0-1
python-uc-micro-py 1.0.3-1
python-urllib3 1.26.18-1
python-validate-pyproject 0.13-1
python-virtualenv 20.25.0-1
python-webencodings 0.5.1-10
python-wheel 0.42.0-1
python-yaml 6.0.1-2
python-yarl 1.9.4-1
python-zipp 3.17.0-1
python-zstandard 0.22.0-1
qbittorrent 4.6.3-1
qca-qt5 2.3.8-1
qemu-base 8.2.1-2
qemu-common 8.2.1-2
qemu-img 8.2.1-2
qemu-system-x86 8.2.1-2
qemu-system-x86-firmware 8.2.1-2
qqc2-desktop-style5 5.115.0-1
qrencode 4.1.1-2
qt5-base 5.15.12+kde+r151-1
qt5-declarative 5.15.12+kde+r31-1
qt5-graphicaleffects 5.15.12-1
qt5-imageformats 5.15.12+kde+r10-1
qt5-location 5.15.12+kde+r6-1
qt5-multimedia 5.15.12+kde+r2-1
qt5-networkauth 5.15.12-1
qt5-quick3d 5.15.12+kde+r1-1
qt5-quickcontrols 5.15.12-1
qt5-quickcontrols2 5.15.12+kde+r5-1
qt5-sensors 5.15.12-1
qt5-speech 5.15.12+kde+r1-1
qt5-svg 5.15.12+kde+r6-1
qt5-tools 5.15.12+kde+r4-1
qt5-translations 5.15.12-1
qt5-wayland 5.15.12+kde+r61-1
qt5-webchannel 5.15.12+kde+r3-1
qt5-webengine 5.15.16-3
qt5-webview 5.15.12-1
qt5-x11extras 5.15.12-1
qt6-base 6.6.2-4
qt6-declarative 6.6.2-1
qt6-imageformats 6.6.2-1
qt6-multimedia 6.6.2-1
qt6-multimedia-ffmpeg 6.6.2-1
qt6-svg 6.6.2-1
qt6-translations 6.6.2-1
qt6-wayland 6.6.2-1
ragel 6.10-3
ranger 1.9.3-9
rav1e 0.7.1-1
re2 1:20240201-1
readline 8.2.010-1
reiserfsprogs 3.6.27-4
rhash 1.4.4-1
ripgrep 14.1.0-1
rnnoise 0.4.1-1
rsync 3.2.7-6
rtkit 0.13-2
rubberband 3.3.0-1
run-parts 5.5-1
runc 1.1.12-1
rustrover 233.14015.152-1
rustup 1.26.0-5
sbc 2.0-1
scour 0.38.2-3
sddm 0.20.0-4
sddm-kcm 5.27.10-1
sdl2 2.30.0-1
seabios 1.16.3-1
sed 4.9-3
semver 7.6.0-1
serd 0.32.2-1
shaderc 2023.7-2
shadow 4.14.5-1
shared-mime-info 2.4-1
shell-gpt 1.3.1-1
shiboken6 6.6.2-1
signon-kwallet-extension 23.08.5-1
signon-plugin-oauth2 0.25-1
signon-ui 0.17+20171022-3
signond 8.61-1
slang 2.3.3-2
sleuthkit 4.12.1-1
smartmontools 7.4-1
smbclient 4.19.5-1
snappy 1.1.10-1
sndio 1.9.0-1
socat 1.7.4.4-1
solid5 5.115.0-1
sonnet5 5.115.0-1
sord 0.16.16-1
sound-theme-freedesktop 0.8-5
source-highlight 3.1.9-11
spdlog 1.13.0-1
spectacle 23.08.5-1
speex 1.2.1-1
speexdsp 1.2.1-1
spice-gtk 0.42-3
spice-protocol 0.14.4-1
spice-vdagent 0.22.1-3
spirv-tools 2023.5-1
sqlite 3.45.1-1
squashfs-tools 4.6.1-1
sratom 0.6.16-1
srt 1.5.3-1
starship 1.17.1-1
startup-notification 0.12-8
steam 1.0.0.78-2
strace 6.6-1
sudo 1.9.15.p5-1
suitesparse 7.6.0-1
supermin 5.3.2-1
svt-av1 1.8.0-1
syndication5 5.115.0-1
syntax-highlighting5 5.115.0-1
sysfsutils 2.1.1-1
syslinux 6.04.pre2.r11.gbf6db5b4-4
systemd 255.3-1
systemd-libs 255.3-1
systemd-sysvcompat 255.3-1
systemsettings 5.27.10-1
taglib 2.0-1
talloc 2.4.1-1
tar 1.35-2
tdb 1.4.9-1
telegram-desktop 4.15.0-1
tevent 1:0.15.0-1
texinfo 7.1-2
thin-provisioning-tools 1.0.11-1
threadweaver5 5.115.0-1
thunderbird 115.7.0-2
thunderbird-i18n-zh-cn 115.7.0-2
timeshift 24.01.1-1
tinyxml 2.6.2-10
tinyxml2 10.0.0-1
tmux 3.4-4
tor-browser-bin 13.0.9-1
tpm2-tss 4.0.1-1
tracker3 3.6.0-3
transmission-cli 4.0.5-1
tree-sitter 0.20.10-2
treefetch 2.0.0-3
tslib 1.23-1
ttf-hack 3.003-6
ttf-liberation 2.1.5-1
ttf-nerd-fonts-symbols 3.1.1-1
ttf-nerd-fonts-symbols-common 3.1.1-1
ttf-opensans 1.101-2
ttf-wps-fonts 1.0-5
turbo-base64 2023.08-4
twolame 0.4.0-3
typora-free 0.11.18-4
tzdata 2024a-1
uchardet 0.0.8-2
udisks2 2.10.1-2
ueberzugpp 2.9.2-2
unarchiver 1.10.8-1
unibilium 2.1.1-1
unrar 1:6.2.12-1
unzip 6.0-20
upower 1.90.2-1
usbmuxd 1.1.1-3
usbredir 0.13.0-1
usbutils 017-1
usd 23.11-12
util-linux 2.39.3-1
util-linux-libs 2.39.3-1
v2ray 5.12.1-1
v2ray-domain-list-community 20240217140518-1
v2ray-geoip 202402150038-1
v2raya 2.2.4.7-1
v4l-utils 1.26.1-1
v4l2loopback-dkms 0.12.7-2
vapoursynth R65-1
vde2 2.3.3-5
verdict 1.4.2-1
vid.stab 1.1.1-1
vim 9.1.0080-1
vim-runtime 9.1.0080-1
virt-install 4.1.0-2
virt-manager 4.1.0-2
virt-viewer 11.0-2
virtio-win 0.1.240.1-1
virtiofsd 1.10.1-1
visual-studio-code-bin 1.86.2-1
vivaldi 6.5.3206.63-1
vivaldi-ffmpeg-codecs 120.0.6099.80-1
vlc 3.0.20-7
vmaf 3.0.0-1
vmware-keymaps 1.0-3
vmware-workstation 17.5.0-2
volume_key 0.3.12-8
vte-common 0.74.2-1
vte3 0.74.2-1
vulkan-headers 1:1.3.276-1
vulkan-icd-loader 1.3.276-1
vulkan-intel 1:24.0.1-1
vulkan-tools 1.3.269-1
w3m 0.5.3.git20230713_1-1
watt-toolkit-bin 3.0.0.rc3-2
wavpack 5.6.0-1
waydroid 1.4.2-3
waydroid-image-gapps 18.1_20240217-1
wayland 1.22.0-1
wayland-utils 1.2.0-1
webkit2gtk 2.42.5-1
webkit2gtk-4.1 2.42.5-1
webrtc-audio-processing-1 1.3-2
wget 1.21.4-1
which 2.21-6
wine 9.2-1
winetricks 20240105-1
wireplumber 0.4.17-1
wl-clipboard 1:2.2.1-1
wmctrl 1.07-6
woff2 1.0.2-4
wolfssl 5.6.6-1
wpa_supplicant 2:2.10-8
wpebackend-fdo 1.14.2-1
wps-office 11.1.0.11711-1
wps-office-mui-zh-cn 11.1.0.11711-1
x264 3:0.164.r3108.31e19f9-1
x265 3.5-3
xapp 2.8.2-1
xcb-imdkit 1.0.6-1
xcb-proto 1.16.0-1
xcb-util 0.4.1-1
xcb-util-cursor 0.1.5-1
xcb-util-errors 1.0.1-1
xcb-util-image 0.4.1-2
xcb-util-keysyms 0.4.1-4
xcb-util-renderutil 0.3.10-1
xcb-util-wm 0.4.2-1
xclip 0.13-4
xdg-dbus-proxy 0.1.5-1
xdg-desktop-portal 1.18.2-1
xdg-desktop-portal-kde 5.27.10-1
xdg-user-dirs 0.18-1
xdg-utils 1.2.1-1
xf86-input-libinput 1.4.0-1
xfsprogs 6.6.0-1
xkeyboard-config 2.41-1
xorg-fonts-encodings 1.0.7-1
xorg-mkfontscale 1.2.2-1
xorg-server 21.1.11-1
xorg-server-common 21.1.11-1
xorg-setxkbmap 1.3.4-1
xorg-xauth 1.1.2-1
xorg-xdpyinfo 1.3.4-1
xorg-xkbcomp 1.4.7-1
xorg-xlsclients 1.1.5-1
xorg-xmessage 1.0.6-1
xorg-xprop 1.2.7-1
xorg-xrandr 1.5.2-1
xorg-xrdb 1.2.2-1
xorg-xset 1.2.5-1
xorg-xsetroot 1.1.3-1
xorg-xwayland 23.2.4-2
xorgproto 2023.2-1
xvidcore 1.3.7-2
xxhash 0.8.2-1
xz 5.4.6-1
yajl 2.1.0-5
yaml-cpp 0.8.0-1
yara 4.3.2-1
yay 12.3.0-1
yazi 0.2.3-3
yt-dlp 2023.12.30-1
zenity 4.0.1-1
zeromq 4.3.5-2
zimg 3.0.5-1
zix 0.4.2-2
zlib 1:1.3.1-1
zoxide 0.9.2-1
zsh 5.9-4
zstd 1.5.5-1
zxing-cpp 2.2.1-1
