pipewire 1:1.0.4-4
pipewire-audio 1:1.0.4-4
pipewire-pulse 1:1.0.4-4
pipewire-session-manager 1:1.0.4-4
pixman 0.43.4-1
pkgconf 2.1.1-1
plasma-activities 6.0.3-1
plasma-activities-stats 6.0.3-1
plasma-browser-integration 6.0.3-1
plasma-desktop 6.0.3-1
plasma-disks 6.0.3-1
plasma-firewall 6.0.3-1
plasma-integration 6.0.3-1
plasma-meta 6.0-2
plasma-nm 6.0.3-1
plasma-pa 6.0.3-1
plasma-systemmonitor 6.0.3-1
plasma-thunderbolt 6.0.3-1
plasma-vault 6.0.3-1
plasma-wayland-protocols 1.12.0-1
plasma-welcome 6.0.3-1
plasma-workspace 6.0.3-1
plasma-workspace-wallpapers 6.0.3-1
plasma5support 6.0.3-1
plasma6-applets-netspeed 3.1-2
plasma6-applets-window-title 1:0.5-2
pnpm 8.15.2-2
polkit 124-2
polkit-kde-agent 6.0.3-1
polkit-qt6 0.200.0-1
poppler 24.03.0-1
poppler-data 0.4.12-1
poppler-glib 24.03.0-1
poppler-qt6 24.03.0-1
popt 1.19-1
portaudio 1:19.7.0-2
postgresql 16.2-1
postgresql-libs 16.2-1
potrace 1.16-3
power-profiles-daemon 0.20-1
powerdevil 6.0.3-1
ppp 2.5.0-3
print-manager 1:6.0.3-1
prison 6.0.0-1
procps-ng 4.0.4-3
protobuf 25.3-3
prrte 3.0.5-2
psmisc 23.7-1
ptex 2.4.2-2
pugixml 1.14-1
pulse-native-provider 1:1.0.4-4
pulseaudio-qt 1.4.0-3
purpose 6.0.0-1
pybind11 2.12.0-2
pycharm-professional 2023.3.5-1
pyside2 5.15.13-1
pyside6 6.6.2-2
pystring 1.1.4-1
python 3.11.8-1
python-aiohttp 3.9.3-1
python-aiosignal 1.3.1-5
python-annotated-types 0.6.0-1
python-anyio 4.3.0-1
python-appdirs 1.4.4-9
python-argon2-cffi-bindings 21.2.0-4
python-argon2_cffi 23.1.0-1
python-attrs 23.2.0-1
python-autocommand 2.2.2-4
python-beautifulsoup4 4.12.3-1
python-blinker 1.6.3-1
python-build 1.1.1-2
python-cachecontrol 1:0.14.0-2
python-cached-property 1.5.2-6
python-cachy 0.3.0-9
python-cairo 1.26.0-1
python-certifi 2024.02.02-1
python-cffi 1.16.0-1
python-chardet 5.2.0-1
python-charset-normalizer 3.3.2-1
python-cleo 2.1.0-1
python-click 8.1.7-1
python-colorama 0.4.6-2
python-coverage 7.4.1-1
python-crashtest 0.4.1-2
python-cryptography 42.0.5-1
python-cssselect 1.2.0-4
python-distlib 0.3.8-1
python-distro 1.9.0-1
python-dotenv 1.0.1-1
python-dulwich 0.21.7-1
python-evdev 1.7.0-2
python-exceptiongroup 1.2.0-1
python-fastjsonschema 2.19.1-1
python-filelock 3.13.3-1
python-flask 2.3.3-1
python-frozenlist 1.4.1-1
python-gobject 3.48.1-2
python-h11 0.14.0-2
python-h2 4.1.0-3
python-hpack 4.0.0-4
python-html5lib 1.1-13
python-httpcore 1.0.2-2
python-httpx 0.26.0-1
python-hyperframe 6.0.1-4
python-hypothesis 6.100.0-1
python-idna 3.6-1
python-importlib-metadata 5.1.0-1
python-inflect 7.2.0-1
python-iniconfig 2.0.0-4
python-installer 0.7.0-4
python-itsdangerous 2.1.2-3
python-jaraco.classes 3.3.1-1
python-jaraco.context 4.3.0-3
python-jaraco.functools 4.0.0-1
python-jaraco.text 3.12.0-1
python-jeepney 0.8.0-2
python-jinja 1:3.1.3-1
python-jsonschema 4.21.1-1
python-jsonschema-specifications 2023.12.1-1
python-keyring 25.0.0-1
python-lark-parser 1.1.9-1
python-lockfile 0.12.2-12
python-lxml 5.1.0-1
python-markdown-it-py 3.0.0-1
python-markupsafe 2.1.5-1
python-mdurl 0.1.2-4
python-moddb 0.10.0-1
python-more-itertools 10.2.0-1
python-msgpack 1.0.5-1
python-multidict 6.0.5-1
python-numpy 1.26.4-1
python-openai 1.16.1-1
python-opengl 3.1.6-2
python-ordered-set 4.1.0-4
python-outcome 1.3.0.post0-2
python-packaging 23.2-1
python-pexpect 4.9.0-1
python-pillow 10.2.0-2
python-pip 24.0-1
python-pkginfo 1.9.6-2
python-platformdirs 4.2.0-1
python-pluggy 1.4.0-2
python-ply 3.11-12
python-poetry 1.8.2-1
python-poetry-core 1.9.0-3
python-poetry-plugin-export 1.5.0-1
python-psutil 5.9.8-1
python-ptyprocess 0.7.0-5
python-pyclip 0.7.0-5
python-pycparser 2.22-1
python-pydantic 2.6.4-1
python-pydantic-core 1:2.16.3-1
python-pygdbmi 0.11.0.0-3
python-pygments 2.17.2-1
python-pyproject-hooks 1.0.0-5
python-pyquery 2.0.0-3
python-pyrate-limiter 3.6.0-1
python-pyrsistent 0.19.3-3
python-pyserial 3.5-5
python-pytest 1:8.1.1-1
python-python-multipart 0.0.6-2
python-pytz 2024.1-1
python-pyxdg 0.28-2
python-rapidfuzz 3.6.2-1
python-referencing 0.33.0-1
python-regex 2023.12.25-1
python-requests 2.31.0-1
python-requests-toolbelt 1.0.0-1
python-rich 13.7.1-1
python-rpds-py 0.17.1-1
python-secretstorage 3.3.3-3
python-sentry_sdk 1.44.1-1
python-setuptools 1:69.0.3-4
python-shellingham 1.5.4-1
python-shiboken2 5.15.13-1
python-six 1.16.0-8
python-sniffio 1.3.1-1
python-sortedcontainers 2.4.0-5
python-soupsieve 2.5-1
python-starlette 0.37.2-1
python-tenacity 8.2.3-2
python-tiktoken 0.6.0-1
python-tokenizers 1:0.15.2-2
python-tomli 2.0.1-3
python-tomlkit 0.12.4-1
python-toolz 0.12.1-1
python-tqdm 4.66.2-1
python-trio 0.25.0-1
python-trove-classifiers 2024.3.25-1
python-typeguard 4.2.1-1
python-typer 0.9.0-2
python-typing_extensions 4.10.0-1
python-uc-micro-py 1.0.3-1
python-urllib3 1.26.18-1
python-validate-pyproject 0.13-1
python-virtualenv 20.25.0-1
python-webencodings 0.5.1-10
python-werkzeug 2.3.8-1
python-wheel 0.43.0-1
python-yaml 6.0.1-2
python-yarl 1.9.4-1
python-zipp 3.17.0-1
python-zstandard 0.22.0-1
qbittorrent 4.6.4-1
qca-qt6 2.3.8-2
qcoro-qt6 0.10.0-1
qemu-base 8.2.2-2
qemu-common 8.2.2-2
qemu-img 8.2.2-2
qemu-system-x86 8.2.2-2
qemu-system-x86-firmware 8.2.2-2
qqc2-breeze-style 6.0.3-1
qqc2-desktop-style 6.0.0-1
qrencode 4.1.1-2
qt5-base 5.15.13+kde+r142-1
qt5-declarative 5.15.13+kde+r30-1
qt5-graphicaleffects 5.15.13-1
qt5-location 5.15.13+kde+r6-1
qt5-multimedia 5.15.13+kde+r2-1
qt5-quickcontrols2 5.15.13+kde+r5-1
qt5-sensors 5.15.13-1
qt5-speech 5.15.13+kde+r1-1
qt5-svg 5.15.13+kde+r6-1
qt5-tools 5.15.13+kde+r4-1
qt5-translations 5.15.13-1
qt5-wayland 5.15.13+kde+r60-1
qt5-webchannel 5.15.13+kde+r3-1
qt5-webengine 5.15.16-6
qt5-x11extras 5.15.13-1
qt6-5compat 6.6.3-1
qt6-base 6.6.3-1
qt6-charts 6.6.3-1
qt6-declarative 6.6.3-1
qt6-imageformats 6.6.3-1
qt6-multimedia 6.6.3-1
qt6-multimedia-ffmpeg 6.6.3-1
qt6-networkauth 6.6.3-1
qt6-positioning 6.6.3-1
qt6-quick3d 6.6.3-1
qt6-quicktimeline 6.6.3-1
qt6-sensors 6.6.3-1
qt6-shadertools 6.6.3-1
qt6-speech 6.6.3-1
qt6-svg 6.6.3-1
qt6-tools 6.6.3-1
qt6-translations 6.6.3-1
qt6-virtualkeyboard 6.6.3-1
qt6-wayland 6.6.3-1
qt6-webchannel 6.6.3-1
qt6-webengine 6.6.3-1
qt6-websockets 6.6.3-1
qt6-webview 6.6.3-1
ragel 6.10-3
ranger 1.9.3-10
rav1e 0.7.1-1
re2 1:20240401-1
readline 8.2.010-1
reiserfsprogs 3.6.27-4
rhash 1.4.4-1
ripgrep 14.1.0-1
rnnoise 0.4.1-1
rpi-imager 1.8.5-3
rsync 3.2.7-6
rtkit 0.13-2
rubberband 3.3.0-1
run-parts 5.17-1
runc 1.1.12-1
rustrover 233.15026.24-1
rustup 1.27.0-1
sane 1.3.0-2
sbc 2.0-1
scour 0.38.2-3
scrcpy 2.4-1
sddm 0.21.0-4
sddm-kcm 6.0.3-1
sdl2 2.30.2-1
seabios 1.16.3-1
sed 4.9-3
semver 7.6.0-1
serd 0.32.2-1
shaderc 2023.8-1
shadow 4.15.1-2
shared-mime-info 2.4-1
shell-gpt 1.4.0-1
shiboken6 6.6.2-2
signon-kwallet-extension 24.02.1-1
signon-plugin-oauth2 0.25-3
signon-ui 0.17+20231016-2
signond 8.61-3
slang 2.3.3-2
sleuthkit 4.12.1-1
slide-git r23.9758209-1
slides 0.9.0-2
slop 7.6-4
smartmontools 7.4-1
smbclient 4.20.0-2
snappy 1.1.10-1
sndio 1.9.0-1
socat 1.8.0.0-1
solid 6.0.0-1
sonnet 6.0.0-1
sord 0.16.16-1
sound-theme-freedesktop 0.8-5
source-highlight 3.1.9-11
spdlog 1.13.0-1
spectacle 24.02.1-1
speech-dispatcher 0.11.5-1
speex 1.2.1-1
speexdsp 1.2.1-1
spice-gtk 0.42-3
spice-protocol 0.14.4-1
spice-vdagent 0.22.1-3
spicetify-cli 2.36.2-1
spirv-tools 2023.6-1
spotify 1:1.2.31.1205-2
spotx-git r81.29e7d24-1
sqlite 3.45.2-1
squashfs-tools 4.6.1-1
sratom 0.6.16-1
srt 1.5.3-1
starship 1.18.2-2
startup-notification 0.12-8
steam 1.0.0.79-1
stlink 1.8.0-1
strace 6.8-1
sudo 1.9.15.p5-1
suitesparse 7.7.0-1
supermin 5.3.2-1
svt-av1 2.0.0-1
syndication 6.0.0-1
syntax-highlighting 6.0.0-2
sysfsutils 2.1.1-1
syslinux 6.04.pre2.r11.gbf6db5b4-4
systemd 255.4-2
systemd-libs 255.4-2
systemd-sysvcompat 255.4-2
systemsettings 6.0.3-1
taglib 2.0-1
talloc 2.4.2-1
tar 1.35-2
tcl 8.6.14-3
tdb 1.4.10-2
telegram-desktop 4.16.1-1
terminus-font 4.49.1-6
tevent 1:0.16.1-2
texinfo 7.1-2
thin-provisioning-tools 1.0.12-1
threadweaver 6.0.0-1
thunderbird 115.9.0-1
thunderbird-i18n-zh-cn 115.9.0-1
timeshift 24.01.1-1
tinyxml 2.6.2-10
tinyxml2 10.0.0-1
tk 8.6.14-2
tmux 3.4-5
tor-browser-bin 13.0.13-1
tpm2-tss 4.0.1-1
tracker3 3.7.1-2
transmission-cli 4.0.5-1
trash-cli 0.23.11.10-1
tree-sitter 0.22.2-1
tree-sitter-bash 0.21.0-1
tree-sitter-c 0.21.0-1
tree-sitter-lua 0.1.0-1
tree-sitter-markdown 0.2.3-1
tree-sitter-python 0.21.0-1
tree-sitter-query 0.2.1-1
tree-sitter-vimdoc 2.5.1-1
treefetch 2.0.0-3
tslib 1.23-1
ttf-font-awesome 6.5.2-1
ttf-hack 3.003-6
ttf-liberation 2.1.5-1
ttf-nerd-fonts-symbols 3.1.1-1
ttf-nerd-fonts-symbols-common 3.1.1-1
ttf-wps-fonts 1.0-5
turbo-base64 2023.08-4
twolame 0.4.0-3
typora-free 0.11.18-4
tzdata 2024a-1
uchardet 0.0.8-2
udisks2 2.10.1-4
ueberzugpp 2.9.4-1
unarchiver 1.10.8-1
unibilium 2.1.1-2
unrar 1:7.0.7-1
unzip 6.0-20
upower 1.90.2-1
usbmuxd 1.1.1-3
usbredir 0.13.0-1
usbutils 017-1
usd 24.03-1
util-linux 2.40-2
util-linux-libs 2.40-2
v2ray 5.14.1-1
v2ray-domain-list-community 20240402003241-1
v2ray-geoip 202403280038-1
v2raya 2.2.5.1-1
v4l-utils 1.26.1-1
v4l2loopback-dkms 0.13.1-1
vapoursynth R66-1
vde2 2.3.3-5
verdict 1.4.2-1
vid.stab 1.1.1-1
vim 9.1.0252-1
vim-runtime 9.1.0252-1
virt-install 4.1.0-2
virt-manager 4.1.0-2
virt-viewer 11.0-2
virtio-win 0.1.248.1-1
virtiofsd 1.10.1-1
visual-studio-code-bin 1.87.2-1
vivaldi 6.6.3271.55-2
vivaldi-ffmpeg-codecs 122.0.6261.84-1
vlc 3.0.20-8
vmaf 3.0.0-1
vmware-keymaps 1.0-3
vmware-workstation 17.5.1-1
volume_key 0.3.12-8
vte-common 0.76.0-2
vte3 0.76.0-2
vulkan-headers 1:1.3.279-1
vulkan-icd-loader 1.3.279-1
vulkan-intel 1:24.0.4-2
vulkan-tools 1.3.269-1
w3m 0.5.3.git20230713_1-1
wavpack 5.7.0-1
wayland 1.22.0-1
wayland-utils 1.2.0-1
webkit2gtk 2.44.0-1
webkit2gtk-4.1 2.44.0-1
webrtc-audio-processing-1 1.3-2
wechat-uos-bwrap 1.0.0.238-4
wget 1.24.5-1
which 2.21-6
wine 9.5-1
wine-gecko 2.47.4-1
winetricks 20240105-1
wireplumber 0.5.1-1
wl-clipboard 1:2.2.1-1
wmctrl 1.07-6
woff2 1.0.2-4
wolfssl 5.7.0-1
wpa_supplicant 2:2.10-8
wpebackend-fdo 1.14.2-1
wps-office 11.1.0.11719-1
wps-office-mui-zh-cn 11.1.0.11719-1
x264 3:0.164.r3108.31e19f9-1
x265 3.5-3
xapp 2.8.2-1
xcb-imdkit 1.0.7-1
xcb-proto 1.16.0-1
xcb-util 0.4.1-1
xcb-util-cursor 0.1.5-1
xcb-util-errors 1.0.1-1
xcb-util-image 0.4.1-2
xcb-util-keysyms 0.4.1-4
xcb-util-renderutil 0.3.10-1
xcb-util-wm 0.4.2-1
xclip 0.13-4
xdg-dbus-proxy 0.1.5-1
xdg-desktop-portal 1.18.2-1
xdg-desktop-portal-gtk 1.15.1-1
xdg-desktop-portal-kde 6.0.3-1
xdg-user-dirs 0.18-1
xdg-utils 1.2.1-1
xdotool 3.20211022.1-1
xf86-input-libinput 1.4.0-1
xfsprogs 6.6.0-1
xkeyboard-config 2.41-1
xorg-fonts-encodings 1.1.0-1
xorg-mkfontscale 1.2.3-1
xorg-server 21.1.12-1
xorg-server-common 21.1.12-1
xorg-setxkbmap 1.3.4-1
xorg-xauth 1.1.3-1
xorg-xdpyinfo 1.3.4-1
xorg-xeyes 1.3.0-1
xorg-xkbcomp 1.4.7-1
xorg-xlsclients 1.1.5-1
xorg-xmessage 1.0.7-1
xorg-xprop 1.2.7-1
xorg-xrandr 1.5.2-1
xorg-xrdb 1.2.2-1
xorg-xset 1.2.5-1
xorg-xsetroot 1.1.3-1
xorg-xwayland 23.2.5-1
xorgproto 2024.1-2
xsettingsd 1.0.2-1
xvidcore 1.3.7-2
xxhash 0.8.2-1
xz 5.6.1-3
yajl 2.1.0-6
yaml-cpp 0.8.0-1
yara 4.5.0-1
yarn 1.22.22-1
yay 12.3.5-1
yazi 0.2.4-1
yesplaymusic 0.4.8-1
yt-dlp 2024.03.10-1
zenity 4.0.1-1
zeromq 4.3.5-2
zimg 3.0.5-1
zip 3.0-11
zix 0.4.2-2
zlib 1:1.3.1-1
zoxide 0.9.4-2
zsh 5.9-5
zstd 1.5.5-1
zxing-cpp 2.2.1-1
